Filename,Start Time (s),End Time (s),Species eBird Code
KEN_014_20211231_052833.flac,1106.3,1106.3,pygbat1
KEN_014_20211231_052833.flac,1108.1,1108.1,pygbat1
KEN_014_20211231_052833.flac,1110.0,1110.0,yebapa1
KEN_014_20211231_052833.flac,1130.8,1130.8,pygbat1
KEN_014_20211231_052833.flac,1134.5,1134.5,pygbat1
KEN_014_20211231_052833.flac,1141.1,1141.1,pygbat1
KEN_014_20211231_052833.flac,1145.6,1145.6,pygbat1
KEN_014_20211231_052833.flac,1147.8,1147.8,pygbat1
KEN_014_20211231_052833.flac,1152.4,1152.4,pygbat1
KEN_014_20211231_052833.flac,1159.5,1159.5,pygbat1
KEN_014_20211231_052833.flac,1166.4,1166.4,pygbat1
KEN_014_20211231_052833.flac,1172.4,1172.4,pygbat1
KEN_014_20211231_052833.flac,1186.7,1186.7,pygbat1
KEN_014_20211231_052833.flac,1194.8,1194.8,pygbat1
KEN_014_20211231_052833.flac,1198.3,1198.3,pygbat1
KEN_014_20211231_052833.flac,1203.7,1203.7,pygbat1
KEN_014_20211231_052833.flac,1204.7,1204.7,pygbat1
KEN_014_20211231_052833.flac,1205.0,1205.0,brubru1
KEN_014_20211231_052833.flac,1208.9,1208.9,pygbat1
KEN_014_20211231_052833.flac,1213.1,1213.1,pygbat1
KEN_014_20211231_052833.flac,1223.3,1223.3,pygbat1
KEN_014_20211231_052833.flac,1228.5,1228.5,pygbat1
KEN_014_20211231_052833.flac,1237.1,1237.1,pygbat1
KEN_014_20211231_052833.flac,1245.3,1245.3,rbsrob1
KEN_014_20211231_052833.flac,1246.4,1246.4,blnmou1
KEN_014_20211231_052833.flac,1247.5,1247.5,pygbat1
KEN_014_20211231_052833.flac,1254.3,1254.3,pygbat1
KEN_014_20211231_052833.flac,1278.9,1278.9,pygbat1
KEN_014_20211231_052833.flac,1298.8,1298.8,yebapa1
KEN_014_20211231_052833.flac,1300.4,1300.4,pygbat1
KEN_014_20211231_052833.flac,1305.3,1305.3,pygbat1
KEN_014_20211231_052833.flac,1307.9,1307.9,yebapa1
KEN_014_20211231_052833.flac,1308.5,1308.5,pygbat1
KEN_014_20211231_052833.flac,1312.5,1312.5,pygbat1
KEN_014_20211231_052833.flac,1314.8,1314.8,yebapa1
KEN_014_20211231_052833.flac,1319.8,1319.8,yebapa1
KEN_014_20211231_052833.flac,1323.3,1323.3,yebapa1
KEN_015_20211231_064530.flac,117.0,117.0,pygbat1
KEN_015_20211231_064530.flac,119.9,119.9,pygbat1
KEN_015_20211231_064530.flac,143.2,143.2,wbswea1
KEN_015_20211231_064530.flac,144.3,144.3,blnmou1
KEN_015_20211231_064530.flac,147.8,147.8,pygbat1
KEN_015_20211231_064530.flac,150.2,150.2,blnmou1
KEN_015_20211231_064530.flac,156.0,156.0,eswdov1
KEN_015_20211231_064530.flac,162.8,162.8,crefra2
KEN_015_20211231_064530.flac,167.9,167.9,blnmou1
KEN_015_20211231_064530.flac,168.2,168.2,wbswea1
KEN_015_20211231_064530.flac,178.9,178.9,blnmou1
KEN_015_20211231_064530.flac,264.0,264.0,varsun2
KEN_015_20211231_064530.flac,271.9,271.9,varsun2
KEN_015_20211231_064530.flac,286.3,286.3,eswdov1
KEN_015_20211231_064530.flac,294.5,294.5,crefra2
KEN_015_20211231_064530.flac,303.3,303.3,pygbat1
KEN_015_20211231_064530.flac,315.0,315.0,blnmou1
KEN_015_20211231_064530.flac,321.3,321.3,crefra2
KEN_015_20211231_064530.flac,325.4,325.4,pygbat1
KEN_015_20211231_064530.flac,331.8,331.8,blnmou1
KEN_015_20211231_064530.flac,333.2,333.2,eswdov1
KEN_015_20211231_064530.flac,339.9,339.9,blnmou1
KEN_015_20211231_064530.flac,343.4,343.4,blnmou1
KEN_015_20211231_064530.flac,352.1,352.1,pygbat1
KEN_015_20211231_064530.flac,356.7,356.7,eswdov1
KEN_015_20211231_064530.flac,358.8,358.8,slcbou1
KEN_015_20211231_064530.flac,364.3,364.3,slcbou1
KEN_015_20211231_064530.flac,366.7,366.7,pabspa1
KEN_015_20211231_064530.flac,373.0,373.0,crefra2
KEN_015_20211231_064530.flac,380.4,380.4,pygbat1
KEN_015_20211231_064530.flac,382.9,382.9,pabspa1
KEN_015_20211231_064530.flac,383.8,383.8,pygbat1
KEN_015_20211231_064530.flac,387.2,387.2,pygbat1
KEN_015_20211231_064530.flac,394.2,394.2,eswdov1
KEN_015_20211231_064530.flac,400.3,400.3,pygbat1
KEN_015_20211231_064530.flac,404.2,404.2,pygbat1
KEN_015_20211231_064530.flac,426.6,426.6,wbswea1
KEN_015_20211231_064530.flac,438.4,438.4,pygbat1
KEN_015_20211231_064530.flac,441.4,441.4,spmthr1
KEN_015_20211231_064530.flac,453.2,453.2,rbsrob1
KEN_015_20211231_064530.flac,457.4,457.4,rbsrob1
KEN_015_20211231_064530.flac,476.0,476.0,pabspa1
KEN_015_20211231_064530.flac,535.2,535.2,spmthr1
KEN_015_20211231_064530.flac,537.3,537.3,pabspa1
KEN_015_20211231_064530.flac,538.9,538.9,spmthr1
KEN_015_20211231_064530.flac,540.8,540.8,pabspa1
KEN_015_20211231_064530.flac,541.4,541.4,refwar2
KEN_015_20211231_064530.flac,609.8,609.8,raybar1
KEN_015_20211231_064530.flac,615.5,615.5,raybar1
KEN_015_20211231_064530.flac,616.0,616.0,nubwoo1
KEN_015_20211231_064530.flac,621.9,621.9,raybar1
KEN_015_20211231_064530.flac,622.9,622.9,brubru1
KEN_015_20211231_064530.flac,627.5,627.5,brubru1
KEN_015_20211231_064530.flac,628.8,628.8,rbsrob1
KEN_015_20211231_064530.flac,630.5,630.5,raybar1
KEN_015_20211231_064530.flac,631.7,631.7,rbsrob1
KEN_015_20211231_064530.flac,635.2,635.2,rbsrob1
KEN_015_20211231_064530.flac,636.2,636.2,raybar1
KEN_015_20211231_064530.flac,637.2,637.2,brubru1
KEN_015_20211231_064530.flac,639.3,639.3,rbsrob1
KEN_015_20211231_064530.flac,642.3,642.3,raybar1
KEN_015_20211231_064530.flac,646.0,646.0,brubru1
KEN_015_20211231_064530.flac,647.2,647.2,rbsrob1
KEN_015_20211231_064530.flac,649.9,649.9,rbsrob1
KEN_015_20211231_064530.flac,652.2,652.2,brubru1
KEN_015_20211231_064530.flac,653.1,653.1,rbsrob1
KEN_015_20211231_064530.flac,658.9,658.9,rbsrob1
KEN_015_20211231_064530.flac,661.7,661.7,rbsrob1
KEN_015_20211231_064530.flac,663.3,663.3,brubru1
KEN_015_20211231_064530.flac,664.4,664.4,rbsrob1
KEN_015_20211231_064530.flac,669.0,669.0,brubru1
KEN_015_20211231_064530.flac,669.8,669.8,rbsrob1
KEN_015_20211231_064530.flac,675.6,675.6,rbsrob1
KEN_015_20211231_064530.flac,685.7,685.7,rbsrob1
KEN_015_20211231_064530.flac,695.0,695.0,rbsrob1
KEN_015_20211231_064530.flac,695.8,695.8,pygbat1
KEN_015_20211231_064530.flac,701.0,701.0,pygbat1
KEN_015_20211231_064530.flac,711.0,711.0,pygbat1
KEN_015_20211231_064530.flac,714.5,714.5,pygbat1
KEN_015_20211231_064530.flac,723.5,723.5,pygbat1
KEN_015_20211231_064530.flac,724.3,724.3,mcptit1
KEN_015_20211231_064530.flac,732.7,732.7,pygbat1
KEN_015_20211231_064530.flac,738.6,738.6,pygbat1
KEN_015_20211231_064530.flac,743.3,743.3,pygbat1
KEN_015_20211231_064530.flac,749.5,749.5,pygbat1
KEN_015_20211231_064530.flac,755.8,755.8,pygbat1
KEN_015_20211231_064530.flac,763.4,763.4,pygbat1
KEN_015_20211231_064530.flac,779.0,779.0,brubru1
KEN_015_20211231_064530.flac,796.2,796.2,pygbat1
KEN_015_20211231_064530.flac,802.3,802.3,pygbat1
KEN_015_20211231_064530.flac,803.6,803.6,pabspa1
KEN_015_20211231_064530.flac,807.7,807.7,whbcan1
KEN_015_20211231_064530.flac,808.3,808.3,pygbat1
KEN_015_20211231_064530.flac,811.9,811.9,pabspa1
KEN_015_20211231_064530.flac,814.7,814.7,pygbat1
KEN_015_20211231_064530.flac,816.9,816.9,pabspa1
KEN_015_20211231_064530.flac,843.0,843.0,pabspa1
KEN_015_20211231_064530.flac,849.4,849.4,pygbat1
KEN_015_20211231_064530.flac,855.0,855.0,pygbat1
KEN_015_20211231_064530.flac,856.1,856.1,rbsrob1
KEN_015_20211231_064530.flac,861.8,861.8,pygbat1
KEN_015_20211231_064530.flac,873.0,873.0,pygbat1
KEN_015_20211231_064530.flac,891.9,891.9,nubwoo1
KEN_015_20211231_064530.flac,897.7,897.7,nubwoo1
KEN_015_20211231_064530.flac,917.9,917.9,pygbat1
KEN_015_20211231_064530.flac,931.0,931.0,pygbat1
KEN_015_20211231_064530.flac,933.7,933.7,carwoo1
KEN_015_20211231_064530.flac,935.0,935.0,carwoo1
KEN_015_20211231_064530.flac,956.6,956.6,pygbat1
KEN_015_20211231_064530.flac,959.4,959.4,wbswea1
KEN_015_20211231_064530.flac,964.2,964.2,wbswea1
KEN_015_20211231_064530.flac,966.3,966.3,pygbat1
KEN_015_20211231_064530.flac,986.0,986.0,pygbat1
KEN_015_20211231_064530.flac,991.6,991.6,pygbat1
KEN_015_20211231_064530.flac,1000.0,1000.0,blnmou1
KEN_015_20211231_064530.flac,1000.5,1000.5,wbswea1
KEN_015_20211231_064530.flac,1007.2,1007.2,pygbat1
KEN_015_20211231_064530.flac,1007.7,1007.7,wbswea1
KEN_015_20211231_064530.flac,1017.2,1017.2,blnmou1
KEN_015_20211231_064530.flac,1020.1,1020.1,pygbat1
KEN_015_20211231_064530.flac,1025.0,1025.0,blnmou1
KEN_015_20211231_064530.flac,1042.1,1042.1,refwar2
KEN_015_20211231_064530.flac,1043.4,1043.4,pygbat1
KEN_015_20211231_064530.flac,1048.0,1048.0,refwar2
KEN_015_20211231_064530.flac,1064.6,1064.6,pygbat1
KEN_015_20211231_064530.flac,1082.5,1082.5,pygbat1
KEN_015_20211231_064530.flac,1088.5,1088.5,pygbat1
KEN_015_20211231_064530.flac,1089.7,1089.7,refwar2
KEN_015_20211231_064530.flac,1098.8,1098.8,pygbat1
KEN_015_20211231_064530.flac,1103.4,1103.4,blnmou1
KEN_015_20211231_064530.flac,1118.7,1118.7,blnmou1
KEN_015_20211231_064530.flac,1132.7,1132.7,pygbat1
KEN_015_20211231_064530.flac,1136.7,1136.7,refwar2
KEN_015_20211231_064530.flac,1139.7,1139.7,pygbat1
KEN_015_20211231_064530.flac,1162.8,1162.8,pygbat1
KEN_015_20211231_064530.flac,1171.2,1171.2,pygbat1
KEN_015_20211231_064530.flac,1172.1,1172.1,refwar2
KEN_015_20211231_064530.flac,1188.3,1188.3,refwar2
KEN_015_20211231_064530.flac,1199.3,1199.3,spmthr1
KEN_015_20211231_064530.flac,1203.6,1203.6,spmthr1
KEN_015_20211231_064530.flac,1214.5,1214.5,refwar2
KEN_015_20211231_064530.flac,1227.7,1227.7,pygbat1
KEN_015_20211231_064530.flac,1234.3,1234.3,pygbat1
KEN_015_20211231_064530.flac,1246.2,1246.2,refwar2
KEN_015_20211231_064530.flac,1251.0,1251.0,pygbat1
KEN_015_20211231_064530.flac,1258.6,1258.6,raybar1
KEN_015_20211231_064530.flac,1283.7,1283.7,pygbat1
KEN_015_20211231_064530.flac,1294.5,1294.5,rbsrob1
KEN_015_20211231_064530.flac,1304.4,1304.4,rbsrob1
KEN_015_20211231_064530.flac,1313.8,1313.8,rbsrob1
KEN_015_20211231_064530.flac,1330.5,1330.5,rbsrob1
KEN_015_20211231_064530.flac,1342.4,1342.4,rbsrob1
KEN_015_20211231_064530.flac,1345.1,1345.1,rbsrob1
KEN_015_20211231_064530.flac,1347.7,1347.7,rbsrob1
KEN_015_20211231_064530.flac,1351.5,1351.5,rbsrob1
KEN_015_20211231_064530.flac,1352.3,1352.3,wbswea1
KEN_015_20211231_064530.flac,1353.9,1353.9,raybar1
KEN_015_20211231_064530.flac,1357.5,1357.5,raybar1
KEN_015_20211231_064530.flac,1359.6,1359.6,rbsrob1
KEN_015_20211231_064530.flac,1362.2,1362.2,raybar1
KEN_015_20211231_064530.flac,1366.0,1366.0,raybar1
KEN_015_20211231_064530.flac,1368.0,1368.0,spmthr1
KEN_015_20211231_064530.flac,1376.4,1376.4,raybar1
KEN_015_20211231_064530.flac,1379.5,1379.5,rbsrob1
KEN_015_20211231_064530.flac,1396.3,1396.3,pygbat1
KEN_015_20211231_064530.flac,1405.1,1405.1,refwar2
KEN_015_20211231_064530.flac,1406.6,1406.6,pygbat1
KEN_015_20211231_064530.flac,1416.8,1416.8,rbsrob1
KEN_015_20211231_064530.flac,1418.1,1418.1,pygbat1
KEN_015_20211231_064530.flac,1430.6,1430.6,pygbat1
KEN_015_20211231_064530.flac,1433.7,1433.7,wbswea1
KEN_015_20211231_064530.flac,1440.0,1440.0,rbsrob1
KEN_015_20211231_064530.flac,1445.3,1445.3,rbsrob1
KEN_015_20211231_064530.flac,1450.1,1450.1,rbsrob1
KEN_015_20211231_064530.flac,1457.7,1457.7,rbsrob1
KEN_015_20211231_064530.flac,1465.4,1465.4,rbsrob1
KEN_015_20211231_064530.flac,1471.6,1471.6,rbsrob1
KEN_015_20211231_064530.flac,1476.0,1476.0,pygbat1
KEN_015_20211231_064530.flac,1521.3,1521.3,wbswea1
KEN_015_20211231_064530.flac,1527.1,1527.1,pygbat1
KEN_015_20211231_064530.flac,1560.3,1560.3,pygbat1
KEN_015_20211231_064530.flac,1569.7,1569.7,pygbat1
KEN_015_20211231_064530.flac,1581.0,1581.0,pygbat1
KEN_015_20211231_064530.flac,1609.4,1609.4,reboxp1
KEN_015_20211231_064530.flac,1614.8,1614.8,pygbat1
KEN_015_20211231_064530.flac,1615.4,1615.4,reboxp1
KEN_015_20211231_064530.flac,1618.8,1618.8,pygbat1
KEN_015_20211231_064530.flac,1633.3,1633.3,pygbat1
KEN_015_20211231_064530.flac,1645.1,1645.1,pygbat1
KEN_015_20211231_064530.flac,1651.9,1651.9,crefra2
KEN_015_20211231_064530.flac,1652.2,1652.2,pygbat1
KEN_015_20211231_064530.flac,1691.2,1691.2,pygbat1
KEN_015_20211231_064530.flac,1700.7,1700.7,pygbat1
KEN_015_20211231_064530.flac,1714.4,1714.4,pygbat1
KEN_015_20211231_064530.flac,1718.7,1718.7,pygbat1
KEN_015_20211231_064530.flac,1726.6,1726.6,pygbat1
KEN_015_20211231_064530.flac,1731.4,1731.4,pygbat1
KEN_015_20211231_064530.flac,1734.9,1734.9,pygbat1
KEN_015_20211231_064530.flac,1749.9,1749.9,pygbat1
KEN_015_20211231_064530.flac,1758.9,1758.9,pygbat1
KEN_015_20211231_064530.flac,1775.4,1775.4,pygbat1
KEN_015_20211231_064530.flac,1794.4,1794.4,pygbat1
KEN_015_20211231_064530.flac,1798.0,1798.0,pygbat1
KEN_015_20211231_064530.flac,1819.8,1819.8,somtit4
KEN_015_20211231_064530.flac,1826.9,1826.9,somtit4
KEN_015_20211231_064530.flac,1833.5,1833.5,somtit4
KEN_015_20211231_064530.flac,1856.3,1856.3,somtit4
KEN_015_20211231_064530.flac,1862.7,1862.7,somtit4
KEN_015_20211231_064530.flac,1876.2,1876.2,somtit4
KEN_015_20211231_064530.flac,1890.7,1890.7,spmthr1
KEN_015_20211231_064530.flac,1897.0,1897.0,pygbat1
KEN_015_20211231_064530.flac,1903.2,1903.2,spmthr1
KEN_015_20211231_064530.flac,1904.3,1904.3,somtit4
KEN_015_20211231_064530.flac,1910.6,1910.6,somtit4
KEN_015_20211231_064530.flac,1914.3,1914.3,somtit4
KEN_015_20211231_064530.flac,1922.8,1922.8,somtit4
KEN_015_20211231_064530.flac,1930.9,1930.9,whbwea1
KEN_015_20211231_064530.flac,1967.1,1967.1,blnmou1
KEN_015_20211231_064530.flac,1971.7,1971.7,blnmou1
KEN_015_20211231_064530.flac,1982.8,1982.8,blnmou1
KEN_015_20211231_064530.flac,1987.8,1987.8,raybar1
KEN_015_20211231_064530.flac,1990.4,1990.4,blnmou1
KEN_015_20211231_064530.flac,2021.7,2021.7,beasun2
KEN_015_20211231_064530.flac,2025.7,2025.7,rbsrob1
KEN_015_20211231_064530.flac,2059.8,2059.8,beasun2
KEN_015_20211231_064530.flac,2074.4,2074.4,spmthr1
KEN_015_20211231_064530.flac,2092.5,2092.5,beasun2
KEN_015_20211231_064530.flac,2094.1,2094.1,blnmou1
KEN_015_20211231_064530.flac,2104.6,2104.6,blnmou1
KEN_015_20211231_064530.flac,2112.2,2112.2,blnmou1
KEN_015_20211231_064530.flac,2121.6,2121.6,blnmou1
KEN_015_20211231_064530.flac,2125.6,2125.6,blnmou1
KEN_015_20211231_064530.flac,2126.7,2126.7,nubwoo1
KEN_015_20211231_064530.flac,2137.4,2137.4,blnmou1
KEN_015_20211231_064530.flac,2144.0,2144.0,blnmou1
KEN_015_20211231_064530.flac,2150.7,2150.7,blnmou1
KEN_015_20211231_064530.flac,2157.1,2157.1,blnmou1
KEN_015_20211231_064530.flac,2173.6,2173.6,blnmou1
KEN_015_20211231_064530.flac,2186.1,2186.1,blnmou1
KEN_015_20211231_064530.flac,2206.7,2206.7,brubru1
KEN_015_20211231_064530.flac,2214.1,2214.1,brubru1
KEN_015_20211231_064530.flac,2218.9,2218.9,blnmou1
KEN_015_20211231_064530.flac,2220.4,2220.4,brubru1
KEN_015_20211231_064530.flac,2223.5,2223.5,wbswea1
KEN_015_20211231_064530.flac,2226.2,2226.2,brubru1
KEN_015_20211231_064530.flac,2231.9,2231.9,brubru1
KEN_015_20211231_064530.flac,2233.7,2233.7,pygbat1
KEN_015_20211231_064530.flac,2234.5,2234.5,blnmou1
KEN_015_20211231_064530.flac,2245.4,2245.4,spmthr1
KEN_015_20211231_064530.flac,2249.1,2249.1,brubru1
KEN_015_20211231_064530.flac,2253.1,2253.1,brubru1
KEN_015_20211231_064530.flac,2253.8,2253.8,blnmou1
KEN_015_20211231_064530.flac,2255.4,2255.4,brubru1
KEN_015_20211231_064530.flac,2262.2,2262.2,blnmou1
KEN_015_20211231_064530.flac,2267.9,2267.9,brubru1
KEN_015_20211231_064530.flac,2277.3,2277.3,blnmou1
KEN_015_20211231_064530.flac,2292.8,2292.8,blnmou1
KEN_015_20211231_064530.flac,2299.7,2299.7,brubru1
KEN_015_20211231_064530.flac,2309.4,2309.4,blnmou1
KEN_015_20211231_064530.flac,2315.6,2315.6,blnmou1
KEN_015_20211231_064530.flac,2321.7,2321.7,wbswea1
KEN_015_20211231_064530.flac,2326.5,2326.5,blnmou1
KEN_015_20211231_064530.flac,2334.5,2334.5,blnmou1
KEN_015_20211231_064530.flac,2349.3,2349.3,brubru1
KEN_015_20211231_064530.flac,2350.9,2350.9,blnmou1
KEN_015_20211231_064530.flac,2377.8,2377.8,reboxp1
KEN_015_20211231_064530.flac,2379.9,2379.9,reboxp1
KEN_015_20211231_064530.flac,2383.0,2383.0,pabspa1
KEN_015_20211231_064530.flac,2392.9,2392.9,pabspa1
KEN_015_20211231_064530.flac,2420.4,2420.4,beasun2
KEN_015_20211231_064530.flac,2440.5,2440.5,pabspa1
KEN_015_20211231_064530.flac,2459.1,2459.1,brubru1
KEN_015_20211231_064530.flac,2467.0,2467.0,brubru1
KEN_015_20211231_064530.flac,2475.2,2475.2,pabspa1
KEN_015_20211231_064530.flac,2521.8,2521.8,brubru1
KEN_015_20211231_064530.flac,2526.6,2526.6,pabspa1
KEN_015_20211231_064530.flac,2527.0,2527.0,slcbou1
KEN_015_20211231_064530.flac,2616.0,2616.0,brubru1
KEN_015_20211231_064530.flac,2623.9,2623.9,brubru1
KEN_015_20211231_064530.flac,2643.5,2643.5,brubru1
KEN_015_20211231_064530.flac,2671.2,2671.2,pabspa1
KEN_015_20211231_064530.flac,2711.6,2711.6,spmthr1
KEN_015_20211231_064530.flac,2719.9,2719.9,spmthr1
KEN_015_20211231_064530.flac,2734.4,2734.4,spmthr1
KEN_015_20211231_064530.flac,2739.0,2739.0,spmthr1
KEN_015_20211231_064530.flac,2746.2,2746.2,raybar1
KEN_015_20211231_064530.flac,2747.2,2747.2,brubru1
KEN_015_20211231_064530.flac,2784.9,2784.9,brubru1
KEN_015_20211231_064530.flac,2818.0,2818.0,wbswea1
KEN_015_20211231_064530.flac,2838.6,2838.6,spmthr1
KEN_015_20211231_064530.flac,2875.6,2875.6,spmthr1
KEN_015_20211231_064530.flac,2911.6,2911.6,wbswea1
KEN_015_20211231_064530.flac,2929.1,2929.1,hunsun2
KEN_015_20211231_064530.flac,2930.3,2930.3,pygbat1
KEN_015_20211231_064530.flac,2969.5,2969.5,pygbat1
KEN_015_20211231_064530.flac,3092.1,3092.1,brubru1
KEN_015_20211231_064530.flac,3096.3,3096.3,pygbat1
KEN_015_20211231_064530.flac,3099.9,3099.9,pygbat1
KEN_015_20211231_064530.flac,3113.4,3113.4,bltbar1
KEN_015_20211231_064530.flac,3122.3,3122.3,bltbar1
KEN_015_20211231_064530.flac,3123.0,3123.0,pygbat1
KEN_015_20211231_064530.flac,3145.8,3145.8,rbsrob1
KEN_015_20211231_064530.flac,3171.9,3171.9,pygbat1
KEN_015_20211231_064530.flac,3185.8,3185.8,pygbat1
KEN_015_20211231_064530.flac,3188.1,3188.1,whbwea1
KEN_015_20211231_064530.flac,3194.4,3194.4,pygbat1
KEN_015_20211231_064530.flac,3196.6,3196.6,blnmou1
KEN_015_20211231_064530.flac,3234.2,3234.2,pygbat1
KEN_015_20211231_064530.flac,3241.0,3241.0,pygbat1
KEN_015_20211231_064530.flac,3282.2,3282.2,pygbat1
KEN_015_20211231_064530.flac,3288.8,3288.8,pygbat1
KEN_015_20211231_064530.flac,3297.8,3297.8,pygbat1
KEN_015_20211231_064530.flac,3302.6,3302.6,wbswea1
KEN_015_20211231_064530.flac,3307.2,3307.2,pygbat1
KEN_015_20211231_064530.flac,3336.3,3336.3,pygbat1
KEN_015_20211231_064530.flac,3349.6,3349.6,blnmou1
KEN_015_20211231_064530.flac,3359.8,3359.8,blnmou1
KEN_015_20211231_064530.flac,3360.4,3360.4,pygbat1
KEN_015_20211231_064530.flac,3377.6,3377.6,blnmou1
KEN_015_20211231_064530.flac,3409.2,3409.2,blnmou1
KEN_015_20211231_064530.flac,3417.9,3417.9,blnmou1
KEN_015_20211231_064530.flac,3443.9,3443.9,pygbat1
KEN_015_20211231_064530.flac,3446.7,3446.7,pygbat1
KEN_015_20211231_064530.flac,3454.1,3454.1,pygbat1
KEN_015_20211231_064530.flac,3457.4,3457.4,spmthr1
KEN_015_20211231_064530.flac,3463.2,3463.2,pygbat1
KEN_015_20211231_064530.flac,3466.4,3466.4,spmthr1
KEN_015_20211231_064530.flac,3467.6,3467.6,pygbat1
KEN_015_20211231_064530.flac,3472.6,3472.6,pygbat1
KEN_015_20211231_064530.flac,3477.7,3477.7,pygbat1
KEN_015_20211231_064530.flac,3496.2,3496.2,blnmou1
KEN_015_20211231_064530.flac,3503.5,3503.5,blnmou1
KEN_015_20211231_064530.flac,3508.5,3508.5,wbswea1
KEN_015_20211231_064530.flac,3568.1,3568.1,wbswea1
KEN_016_20220106_034732.flac,61.9,61.9,spemou2
KEN_016_20220106_034732.flac,67.6,67.6,spemou2
KEN_016_20220106_034732.flac,75.7,75.7,spemou2
KEN_016_20220106_034732.flac,83.0,83.0,spemou2
KEN_016_20220106_034732.flac,92.8,92.8,spemou2
KEN_016_20220106_034732.flac,128.7,128.7,spemou2
KEN_016_20220106_034732.flac,133.7,133.7,spemou2
KEN_016_20220106_034732.flac,170.0,170.0,reccor
KEN_016_20220106_034732.flac,177.0,177.0,reccor
KEN_016_20220106_034732.flac,184.5,184.5,reccor
KEN_016_20220106_034732.flac,187.7,187.7,spemou2
KEN_016_20220106_034732.flac,189.5,189.5,reccor
KEN_016_20220106_034732.flac,196.5,196.5,spemou2
KEN_016_20220106_034732.flac,203.6,203.6,reccor
KEN_016_20220106_034732.flac,205.2,205.2,spemou2
KEN_016_20220106_034732.flac,209.2,209.2,spemou2
KEN_016_20220106_034732.flac,218.7,218.7,spemou2
KEN_016_20220106_034732.flac,225.2,225.2,spemou2
KEN_016_20220106_034732.flac,233.1,233.1,spemou2
KEN_016_20220106_034732.flac,237.8,237.8,spemou2
KEN_016_20220106_034732.flac,247.0,247.0,spemou2
KEN_016_20220106_034732.flac,254.3,254.3,spemou2
KEN_016_20220106_034732.flac,283.0,283.0,spemou2
KEN_016_20220106_034732.flac,291.3,291.3,spemou2
KEN_016_20220106_034732.flac,299.3,299.3,spemou2
KEN_016_20220106_034732.flac,302.0,302.0,meypar1
KEN_016_20220106_034732.flac,304.9,304.9,spemou2
KEN_016_20220106_034732.flac,320.3,320.3,spemou2
KEN_016_20220106_034732.flac,329.1,329.1,spemou2
KEN_016_20220106_034732.flac,595.0,595.0,reccor
KEN_016_20220106_034732.flac,607.1,607.1,reccor
KEN_016_20220106_034732.flac,615.1,615.1,reccor
KEN_016_20220106_034732.flac,627.3,627.3,reccor
KEN_016_20220106_034732.flac,635.6,635.6,reccor
KEN_016_20220106_034732.flac,670.3,670.3,reccor
KEN_016_20220106_034732.flac,687.4,687.4,reccor
KEN_016_20220106_034732.flac,704.9,704.9,reccor
KEN_016_20220106_034732.flac,717.3,717.3,reccor
KEN_016_20220106_034732.flac,726.0,726.0,reccor
KEN_016_20220106_034732.flac,897.1,897.1,crefra2
KEN_016_20220106_034732.flac,1018.8,1018.8,wbrcha2
KEN_016_20220106_034732.flac,1019.3,1019.3,wbswea1
KEN_016_20220106_034732.flac,1045.3,1045.3,slcbou1
KEN_016_20220106_034732.flac,1254.7,1254.7,gnbcam2
KEN_016_20220106_034732.flac,1264.6,1264.6,gnbcam2
KEN_016_20220106_034732.flac,1273.7,1273.7,gnbcam2
KEN_016_20220106_034732.flac,1287.1,1287.1,gnbcam2
KEN_016_20220106_034732.flac,1303.1,1303.1,gnbcam2
KEN_016_20220106_034732.flac,1340.4,1340.4,gnbcam2
KEN_016_20220106_034732.flac,1387.0,1387.0,gnbcam2
KEN_016_20220106_034732.flac,1427.3,1427.3,wbrcha2
KEN_016_20220106_034732.flac,1434.9,1434.9,wbrcha2
KEN_016_20220106_034732.flac,1444.8,1444.8,wbrcha2
KEN_016_20220106_034732.flac,1563.5,1563.5,wbrcha2
KEN_016_20220106_034732.flac,1681.5,1681.5,varsun2
KEN_016_20220106_034732.flac,1688.3,1688.3,wbswea1
KEN_016_20220106_034732.flac,1709.5,1709.5,varsun2
KEN_016_20220106_034732.flac,1713.8,1713.8,combul2
KEN_016_20220106_034732.flac,1720.0,1720.0,varsun2
KEN_016_20220106_034732.flac,1728.3,1728.3,varsun2
KEN_016_20220106_034732.flac,1733.4,1733.4,wbswea1
KEN_016_20220106_034732.flac,1751.8,1751.8,wbswea1
KEN_016_20220106_034732.flac,1762.2,1762.2,crohor1
KEN_016_20220106_034732.flac,1778.4,1778.4,crohor1
KEN_016_20220106_034732.flac,1800.5,1800.5,crohor1
KEN_016_20220106_034732.flac,1850.3,1850.3,crohor1
KEN_016_20220106_034732.flac,1869.6,1869.6,wbrcha2
KEN_016_20220106_034732.flac,1885.3,1885.3,crohor1
KEN_016_20220106_034732.flac,1887.5,1887.5,slcbou1
KEN_016_20220106_034732.flac,1891.7,1891.7,slcbou1
KEN_016_20220106_034732.flac,1892.0,1892.0,crohor1
KEN_016_20220106_034732.flac,1895.5,1895.5,slcbou1
KEN_016_20220106_034732.flac,1896.7,1896.7,crohor1
KEN_016_20220106_034732.flac,1906.2,1906.2,crohor1
KEN_016_20220106_034732.flac,1906.9,1906.9,wbgbir1
KEN_016_20220106_034732.flac,1920.4,1920.4,crohor1
KEN_016_20220106_034732.flac,1926.8,1926.8,crefra2
KEN_016_20220106_034732.flac,1928.4,1928.4,crohor1
